"last_name, first_name",season,player_id,name_abbrev,team_id,position_name,age,bat_side,seconds_since_hit_000,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090
"Olivares, Edward",2020,658668,KC,118,CF,24,R,0,0.55,0.87,1.13,1.36,1.58,1.78,1.97,2.16,2.35,2.53,2.71,2.89,3.06,3.23,3.4,3.56,3.73,3.89
"Olson, Matt",2020,621566,OAK,133,1B,26,L,0,0.56,0.9,1.19,1.43,1.67,1.89,2.11,2.32,2.52,2.72,2.91,3.1,3.29,3.48,3.66,3.86,4.05,4.25
"Osuna, José",2020,591741,PIT,134,RF,27,R,0,0.56,0.9,1.18,1.43,1.67,1.89,2.09,2.29,2.48,2.67,2.85,3.03,3.21,3.39,3.58,3.76,3.95,4.12
"Ozuna, Marcell",2020,542303,ATL,144,DH,29,R,0,0.58,0.93,1.22,1.48,1.71,1.93,2.14,2.34,2.53,2.72,2.91,3.1,3.27,3.45,3.62,3.8,3.98,4.16
"Pache, Cristian",2020,665506,ATL,144,CF,21,R,0,0.55,0.87,1.14,1.37,1.59,1.8,1.99,2.19,2.37,2.56,2.73,2.91,3.09,3.26,3.44,3.61,3.78,3.95
"Panik, Joe",2020,605412,TOR,141,2B,29,L,0,0.55,0.88,1.14,1.39,1.62,1.83,2.04,2.24,2.44,2.62,2.81,3,3.18,3.36,3.54,3.73,3.92,4.12
"Paredes, Isaac",2020,670623,DET,116,3B,21,R,0,0.57,0.91,1.2,1.45,1.69,1.91,2.12,2.33,2.53,2.73,2.93,3.12,3.31,3.5,3.69,3.89,4.09,4.29
"Pederson, Joc",2020,592626,LAD,119,LF,28,L,0,0.56,0.9,1.17,1.42,1.64,1.86,2.07,2.27,2.46,2.65,2.84,3.02,3.21,3.39,3.58,3.77,3.97,4.18
"Pence, Hunter",2020,452254,SF,137,RF,37,R,0,0.56,0.9,1.17,1.42,1.64,1.86,2.06,2.26,2.45,2.64,2.82,3.01,3.19,3.36,3.54,3.71,3.89,4.07
"Peralta, David",2020,444482,AZ,109,LF,32,L,0,0.55,0.87,1.15,1.39,1.61,1.83,2.03,2.23,2.42,2.61,2.79,2.97,3.15,3.33,3.51,3.69,3.87,4.07
"Peraza, José",2020,606299,BOS,111,2B,26,R,0,0.56,0.88,1.14,1.38,1.6,1.81,2.01,2.2,2.39,2.57,2.75,2.94,3.11,3.28,3.45,3.62,3.8,3.97
"Perez, Salvador",2020,521692,KC,118,C,30,R,0,0.58,0.93,1.22,1.48,1.72,1.95,2.17,2.39,2.59,2.8,2.99,3.18,3.37,3.57,3.76,3.96,4.16,4.37
"Pham, Tommy",2020,502054,SD,135,LF,32,R,0,0.55,0.88,1.15,1.39,1.61,1.82,2.02,2.21,2.39,2.57,2.76,2.93,3.11,3.28,3.45,3.63,3.8,3.99
"Phillips, Brett",2020,621433,TB,139,CF,26,L,0,0.54,0.85,1.12,1.35,1.57,1.77,1.97,2.16,2.34,2.53,2.7,2.87,3.04,3.22,3.39,3.56,3.74,3.92
"Pillar, Kevin",2020,607680,COL,115,CF,31,R,0,0.58,0.91,1.19,1.44,1.67,1.89,2.09,2.28,2.47,2.65,2.83,3.01,3.19,3.37,3.54,3.71,3.89,4.06
"Pinder, Chad",2020,640461,OAK,133,2B,28,R,0,0.56,0.89,1.16,1.41,1.64,1.86,2.06,2.26,2.45,2.65,2.83,3.01,3.2,3.38,3.57,3.75,3.94,4.13
"Piscotty, Stephen",2020,572039,OAK,133,RF,29,R,0,0.55,0.88,1.16,1.4,1.64,1.86,2.06,2.27,2.47,2.66,2.85,3.03,3.21,3.4,3.58,3.76,3.95,4.15
"Plawecki, Kevin",2020,608700,BOS,111,C,29,R,0,0.57,0.92,1.2,1.46,1.7,1.93,2.14,2.35,2.55,2.75,2.95,3.14,3.34,3.53,3.72,3.92,4.12,4.31
"Polanco, Gregory",2020,570256,PIT,134,RF,28,L,0,0.56,0.87,1.14,1.37,1.6,1.81,2,2.19,2.38,2.56,2.74,2.91,3.08,3.25,3.42,3.59,3.76,3.95
"Polanco, Jorge",2020,593871,MIN,142,SS,26,L,0,0.58,0.9,1.17,1.41,1.63,1.84,2.04,2.23,2.42,2.6,2.78,2.96,3.13,3.31,3.48,3.65,3.83,4.01
"Pollock, AJ",2020,572041,LAD,119,LF,32,R,0,0.56,0.88,1.15,1.38,1.61,1.81,2.01,2.2,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.81,4
"Profar, Jurickson",2020,595777,SD,135,LF,27,L,0,0.57,0.9,1.17,1.42,1.65,1.86,2.07,2.27,2.46,2.65,2.83,3.01,3.19,3.37,3.55,3.73,3.91,4.09
"Profar, Jurickson",2020,595777,SD,135,LF,27,R,0,0.56,0.9,1.16,1.41,1.64,1.85,2.06,2.25,2.45,2.63,2.82,3,3.18,3.36,3.53,3.71,3.89,4.07
"Pérez, Roberto",2020,547379,CLE,114,C,31,R,0,0.57,0.91,1.19,1.45,1.69,1.92,2.14,2.35,2.56,2.76,2.96,3.15,3.35,3.54,3.74,3.94,4.14,4.35
"Quinn, Roman",2020,596451,PHI,143,CF,27,L,0,0.52,0.81,1.06,1.27,1.47,1.67,1.85,2.03,2.21,2.38,2.55,2.71,2.87,3.03,3.19,3.35,3.51,3.68
"Ramos, Wilson",2020,467092,NYM,121,C,32,R,0,0.57,0.92,1.21,1.47,1.71,1.94,2.17,2.39,2.6,2.81,3.01,3.21,3.41,3.61,3.81,4.01,4.22,4.45
"Ramírez, José",2020,608070,CLE,114,3B,27,L,0,0.55,0.86,1.12,1.36,1.58,1.78,1.98,2.17,2.36,2.54,2.73,2.9,3.08,3.27,3.45,3.64,3.85,4.06
"Realmuto, J.T.",2020,592663,PHI,143,C,29,R,0,0.57,0.89,1.16,1.4,1.62,1.83,2.04,2.23,2.42,2.6,2.79,2.96,3.14,3.32,3.49,3.66,3.84,4.02
"Reddick, Josh",2020,502210,HOU,117,RF,33,L,0,0.57,0.91,1.19,1.45,1.68,1.9,2.11,2.31,2.51,2.71,2.91,3.1,3.28,3.47,3.66,3.85,4.04,4.24
"Rendon, Anthony",2020,543685,LAA,108,3B,30,R,0,0.56,0.9,1.18,1.43,1.67,1.89,2.09,2.3,2.49,2.69,2.88,3.06,3.25,3.43,3.61,3.79,3.98,4.18
"Renfroe, Hunter",2020,592669,TB,139,RF,28,R,0,0.57,0.91,1.18,1.43,1.65,1.87,2.07,2.27,2.46,2.65,2.83,3.02,3.2,3.38,3.56,3.74,3.92,4.11
"Rengifo, Luis",2020,650859,LAA,108,2B,23,L,0,0.56,0.88,1.14,1.38,1.61,1.82,2.03,2.22,2.4,2.59,2.77,2.95,3.13,3.31,3.49,3.67,3.85,4.05
"Reyes, Franmil",2020,614177,CLE,114,DH,24,R,0,0.58,0.93,1.21,1.47,1.71,1.94,2.15,2.35,2.55,2.74,2.93,3.12,3.31,3.49,3.68,3.87,4.06,4.25
"Reyes, Victor",2020,622682,DET,116,CF,25,L,0,0.55,0.86,1.13,1.36,1.58,1.79,1.98,2.17,2.36,2.54,2.72,2.89,3.07,3.24,3.41,3.58,3.76,3.95
"Reynolds, Bryan",2020,668804,PIT,134,LF,25,R,0,0.54,0.86,1.11,1.35,1.56,1.77,1.96,2.15,2.34,2.52,2.7,2.88,3.05,3.23,3.4,3.58,3.75,3.93
"Reynolds, Bryan",2020,668804,PIT,134,LF,25,L,0,0.54,0.85,1.11,1.34,1.56,1.76,1.96,2.15,2.34,2.52,2.7,2.89,3.06,3.24,3.41,3.59,3.76,3.97
"Riddle, JT",2020,595375,PIT,134,3B,28,L,0,0.55,0.88,1.15,1.4,1.62,1.84,2.05,2.25,2.44,2.63,2.82,3,3.19,3.38,3.56,3.75,3.94,4.13
"Riley, Austin",2020,663586,ATL,144,3B,23,R,0,0.56,0.89,1.17,1.42,1.65,1.88,2.09,2.29,2.49,2.68,2.86,3.05,3.24,3.42,3.6,3.79,3.97,4.16
"Rizzo, Anthony",2020,519203,CHC,112,1B,30,L,0,0.58,0.93,1.22,1.48,1.72,1.95,2.17,2.38,2.59,2.79,2.98,3.18,3.37,3.56,3.75,3.95,4.15,4.34
"Robert Jr., Luis",2020,673357,CWS,145,CF,22,R,0,0.56,0.87,1.13,1.36,1.57,1.77,1.96,2.15,2.33,2.5,2.68,2.85,3.02,3.19,3.35,3.52,3.68,3.85
"Robles, Victor",2020,645302,WSH,120,CF,23,R,0,0.56,0.88,1.15,1.38,1.6,1.81,2,2.19,2.38,2.56,2.74,2.91,3.09,3.26,3.43,3.6,3.77,3.94
"Rojas, Miguel",2020,500743,MIA,146,SS,31,R,0,0.56,0.9,1.18,1.44,1.67,1.89,2.1,2.3,2.5,2.69,2.88,3.07,3.26,3.44,3.63,3.81,4,4.2
"Romine, Austin",2020,519222,DET,116,C,31,R,0,0.59,0.95,1.24,1.5,1.74,1.97,2.19,2.39,2.6,2.8,3,3.19,3.38,3.58,3.77,3.96,4.15,4.36
"Rosario, Amed",2020,642708,NYM,121,SS,24,R,0,0.56,0.88,1.14,1.38,1.6,1.81,2,2.19,2.38,2.56,2.73,2.91,3.08,3.25,3.42,3.59,3.75,3.93
"Rosario, Eddie",2020,592696,MIN,142,LF,28,L,0,0.54,0.87,1.14,1.38,1.6,1.82,2.02,2.21,2.4,2.59,2.77,2.95,3.13,3.31,3.49,3.67,3.86,4.05
"Ruf, Darin",2020,573131,SF,137,LF,33,R,0,0.58,0.92,1.2,1.46,1.7,1.93,2.15,2.36,2.56,2.77,2.96,3.16,3.35,3.54,3.74,3.93,4.12,4.32
"Ruiz, Rio",2020,547004,BAL,110,3B,26,L,0,0.55,0.88,1.16,1.42,1.65,1.87,2.09,2.3,2.5,2.7,2.9,3.09,3.28,3.48,3.67,3.87,4.07,4.29
"Ríos, Edwin",2020,621458,LAD,119,3B,26,L,0,0.54,0.87,1.15,1.39,1.62,1.84,2.05,2.25,2.45,2.65,2.84,3.03,3.22,3.41,3.59,3.79,3.99,4.2
"Sandoval, Pablo",2020,467055,ATL,144,DH,33,L,0,0.57,0.92,1.2,1.46,1.71,1.94,2.16,2.38,2.59,2.8,3.01,3.21,3.41,3.61,3.82,4.02,4.24,4.48
"Santana, Domingo",2020,570267,CLE,114,RF,27,R,0,0.58,0.91,1.19,1.43,1.66,1.87,2.07,2.27,2.46,2.65,2.84,3.02,3.2,3.38,3.56,3.74,3.93,4.13
"Schoop, Jonathan",2020,570731,DET,116,2B,28,R,0,0.57,0.9,1.18,1.42,1.65,1.87,2.08,2.27,2.47,2.65,2.84,3.02,3.2,3.37,3.55,3.73,3.91,4.09
"Schwarber, Kyle",2020,656941,CHC,112,LF,27,L,0,0.57,0.9,1.17,1.41,1.64,1.85,2.05,2.25,2.44,2.63,2.82,3,3.18,3.37,3.55,3.73,3.92,4.11
"Seager, Corey",2020,608369,LAD,119,SS,26,L,0,0.55,0.87,1.14,1.38,1.61,1.81,2.02,2.21,2.41,2.59,2.78,2.96,3.14,3.32,3.5,3.68,3.85,4.05
"Seager, Kyle",2020,572122,SEA,136,3B,32,L,0,0.57,0.91,1.19,1.44,1.67,1.89,2.1,2.31,2.51,2.7,2.89,3.08,3.27,3.45,3.64,3.82,4.01,4.19
"Segura, Jean",2020,516416,PHI,143,2B,30,R,0,0.55,0.87,1.13,1.37,1.59,1.8,2,2.19,2.37,2.55,2.73,2.9,3.07,3.24,3.42,3.58,3.75,3.94
"Semien, Marcus",2020,543760,OAK,133,SS,29,R,0,0.55,0.87,1.13,1.36,1.58,1.79,1.98,2.18,2.37,2.55,2.73,2.9,3.08,3.25,3.42,3.59,3.76,3.94
"Senzel, Nick",2020,669222,CIN,113,CF,25,R,0,0.55,0.86,1.12,1.35,1.57,1.78,1.98,2.16,2.34,2.53,2.7,2.87,3.05,3.22,3.39,3.55,3.72,3.89
"Severino, Pedro",2020,600474,BAL,110,C,26,R,0,0.55,0.89,1.16,1.41,1.63,1.85,2.05,2.26,2.46,2.65,2.84,3.02,3.21,3.39,3.57,3.74,3.92,4.11
"Shaw, Travis",2020,543768,TOR,141,3B,30,L,0,0.58,0.92,1.21,1.47,1.7,1.93,2.15,2.36,2.56,2.76,2.96,3.16,3.35,3.54,3.73,3.92,4.12,4.32
"Sierra, Magneuris",2020,642423,MIA,146,CF,24,L,0,0.53,0.83,1.09,1.32,1.53,1.73,1.92,2.1,2.28,2.46,2.63,2.8,2.97,3.14,3.31,3.48,3.66,3.86
"Simmons, Andrelton",2020,592743,LAA,108,SS,30,R,0,0.58,0.92,1.2,1.46,1.69,1.92,2.12,2.33,2.53,2.72,2.91,3.1,3.28,3.47,3.65,3.85,4.04,4.24
"Sisco, Chance",2020,642082,BAL,110,C,25,L,0,0.57,0.91,1.19,1.45,1.68,1.91,2.13,2.35,2.55,2.76,2.96,3.16,3.36,3.56,3.76,3.96,4.16,4.37
"Slater, Austin",2020,596103,SF,137,DH,27,R,0,0.56,0.89,1.16,1.4,1.62,1.83,2.02,2.22,2.4,2.58,2.76,2.94,3.11,3.29,3.46,3.63,3.8,3.98
"Smith, Dominic",2020,642086,NYM,121,1B,25,L,0,0.57,0.91,1.19,1.45,1.69,1.91,2.13,2.34,2.54,2.74,2.93,3.12,3.31,3.5,3.69,3.87,4.06,4.27
"Smith, Mallex",2020,605480,SEA,136,RF,27,L,0,0.55,0.84,1.1,1.33,1.54,1.74,1.93,2.12,2.3,2.48,2.66,2.83,3,3.17,3.34,3.5,3.67,3.86
"Smith, Will",2020,669257,LAD,119,C,25,R,0,0.56,0.88,1.15,1.39,1.61,1.82,2.03,2.22,2.41,2.59,2.77,2.95,3.13,3.3,3.48,3.66,3.84,4.02
"Sogard, Eric",2020,519299,MIL,158,3B,34,L,0,0.57,0.89,1.17,1.42,1.66,1.87,2.08,2.29,2.49,2.68,2.88,3.07,3.26,3.45,3.64,3.83,4.04,4.25
"Solak, Nick",2020,669256,TEX,140,LF,25,R,0,0.56,0.87,1.13,1.37,1.58,1.79,1.99,2.18,2.36,2.55,2.73,2.9,3.07,3.25,3.42,3.59,3.76,3.94
"Solano, Donovan",2020,456781,SF,137,2B,32,R,0,0.57,0.9,1.18,1.43,1.66,1.88,2.09,2.29,2.49,2.68,2.87,3.05,3.24,3.42,3.61,3.79,3.98,4.18
"Soler, Jorge",2020,624585,KC,118,DH,28,R,0,0.56,0.9,1.17,1.42,1.65,1.87,2.09,2.29,2.48,2.68,2.86,3.05,3.23,3.41,3.6,3.79,3.99,4.2
"Soto, Juan",2020,665742,WSH,120,LF,21,L,0,0.56,0.9,1.17,1.41,1.64,1.85,2.05,2.25,2.44,2.62,2.81,2.99,3.17,3.35,3.53,3.72,3.91,4.12
"Springer, George",2020,543807,HOU,117,CF,30,R,0,0.56,0.87,1.13,1.36,1.58,1.78,1.98,2.17,2.35,2.53,2.71,2.89,3.06,3.23,3.4,3.56,3.74,3.95
"Stallings, Jacob",2020,607732,PIT,134,C,30,R,0,0.56,0.92,1.22,1.48,1.74,1.98,2.22,2.44,2.65,2.87,3.08,3.29,3.5,3.71,3.93,4.14,4.36,4.59
"Stanton, Giancarlo",2020,519317,NYY,147,DH,30,R,0,0.55,0.88,1.15,1.4,1.64,1.86,2.07,2.28,2.48,2.68,2.87,3.07,3.26,3.45,3.65,3.85,4.05,4.26
"Stassi, Max",2020,545358,LAA,108,C,29,R,0,0.56,0.88,1.16,1.41,1.64,1.86,2.07,2.27,2.47,2.66,2.86,3.04,3.22,3.41,3.6,3.78,3.97,4.16
"Story, Trevor",2020,596115,COL,115,SS,27,R,0,0.56,0.87,1.13,1.36,1.58,1.79,1.98,2.17,2.35,2.53,2.71,2.88,3.05,3.22,3.39,3.56,3.73,3.9
"Suárez, Eugenio",2020,553993,CIN,113,3B,28,R,0,0.56,0.89,1.17,1.42,1.65,1.88,2.08,2.29,2.48,2.68,2.87,3.06,3.25,3.43,3.61,3.79,3.98,4.18
"Swanson, Dansby",2020,621020,ATL,144,SS,26,R,0,0.55,0.87,1.13,1.37,1.59,1.8,1.99,2.18,2.37,2.55,2.72,2.9,3.07,3.24,3.41,3.58,3.75,3.94
"Sánchez, Gary",2020,596142,NYY,147,C,27,R,0,0.58,0.93,1.21,1.46,1.69,1.92,2.13,2.33,2.53,2.73,2.93,3.12,3.32,3.51,3.69,3.88,4.08,4.27
"Tapia, Raimel",2020,606132,COL,115,LF,26,L,0,0.56,0.88,1.14,1.37,1.59,1.8,1.99,2.19,2.37,2.55,2.73,2.9,3.07,3.24,3.42,3.6,3.78,3.98
"Tatis Jr., Fernando",2020,665487,SD,135,SS,21,R,0,0.56,0.88,1.14,1.37,1.59,1.79,1.99,2.18,2.36,2.54,2.72,2.9,3.07,3.24,3.41,3.58,3.75,3.92
"Taylor, Chris",2020,621035,LAD,119,2B,29,R,0,0.57,0.89,1.16,1.4,1.62,1.84,2.04,2.23,2.42,2.61,2.79,2.96,3.14,3.32,3.49,3.66,3.84,4.01
"Taylor, Michael A.",2020,572191,WSH,120,RF,29,R,0,0.55,0.87,1.12,1.36,1.57,1.78,1.98,2.17,2.35,2.53,2.71,2.89,3.06,3.23,3.41,3.58,3.75,3.93
"Tellez, Rowdy",2020,642133,TOR,141,1B,25,L,0,0.57,0.93,1.22,1.48,1.73,1.96,2.18,2.39,2.6,2.8,3,3.2,3.39,3.59,3.78,3.98,4.17,4.39
"Thames, Eric",2020,519346,WSH,120,1B,33,L,0,0.56,0.88,1.16,1.4,1.63,1.84,2.05,2.25,2.44,2.64,2.82,3.01,3.19,3.38,3.56,3.74,3.93,4.13
"Toro, Abraham",2020,647351,HOU,117,3B,23,L,0,0.53,0.84,1.1,1.34,1.56,1.76,1.97,2.16,2.35,2.53,2.71,2.88,3.06,3.23,3.41,3.58,3.77,3.95
"Torrens, Luis",2020,620443,SEA,136,C,24,R,0,0.56,0.9,1.19,1.44,1.67,1.9,2.11,2.32,2.52,2.72,2.91,3.11,3.3,3.49,3.68,3.87,4.06,4.27
"Torres, Gleyber",2020,650402,NYY,147,SS,23,R,0,0.57,0.91,1.18,1.44,1.67,1.89,2.09,2.3,2.49,2.69,2.88,3.06,3.25,3.44,3.62,3.81,4,4.2
"Trevino, Jose",2020,624431,TEX,140,C,27,R,0,0.58,0.9,1.18,1.44,1.68,1.91,2.13,2.35,2.56,2.77,2.98,3.18,3.38,3.59,3.79,4,4.22,4.44
"Tromp, Chadwick",2020,644433,SF,137,C,25,R,0,0.58,0.92,1.2,1.45,1.69,1.91,2.13,2.34,2.54,2.74,2.94,3.13,3.33,3.52,3.72,3.92,4.12,4.33
"Trout, Mike",2020,545361,LAA,108,CF,28,R,0,0.54,0.86,1.11,1.34,1.56,1.76,1.96,2.14,2.32,2.5,2.67,2.84,3.01,3.18,3.35,3.51,3.68,3.86
"Tsutsugo, Yoshi",2020,660294,TB,139,DH,28,L,0,0.56,0.9,1.19,1.44,1.67,1.89,2.1,2.31,2.51,2.7,2.89,3.08,3.27,3.46,3.64,3.83,4.02,4.26
"Tucker, Cole",2020,657061,PIT,134,CF,23,L,0,0.55,0.86,1.13,1.36,1.58,1.78,1.98,2.18,2.36,2.54,2.72,2.9,3.07,3.24,3.41,3.58,3.75,3.94
"Tucker, Kyle",2020,663656,HOU,117,LF,23,L,0,0.55,0.87,1.13,1.37,1.59,1.8,2,2.19,2.38,2.56,2.75,2.93,3.1,3.28,3.45,3.63,3.82,4.03
"Turner, Justin",2020,457759,LAD,119,3B,35,R,0,0.58,0.91,1.19,1.44,1.68,1.89,2.11,2.31,2.51,2.7,2.9,3.09,3.29,3.47,3.67,3.86,4.06,4.28
"Turner, Trea",2020,607208,WSH,120,SS,27,R,0,0.56,0.87,1.12,1.35,1.56,1.76,1.95,2.13,2.31,2.48,2.65,2.81,2.97,3.13,3.29,3.46,3.62,3.78
"Upton, Justin",2020,457708,LAA,108,LF,32,R,0,0.57,0.9,1.17,1.41,1.64,1.85,2.06,2.25,2.44,2.63,2.81,2.99,3.16,3.34,3.51,3.69,3.87,4.03
"Urshela, Gio",2020,570482,NYY,147,3B,28,R,0,0.59,0.93,1.21,1.45,1.69,1.91,2.12,2.33,2.53,2.72,2.92,3.11,3.3,3.49,3.69,3.88,4.08,4.3
"Urías, Luis",2020,649966,MIL,158,3B,23,R,0,0.56,0.89,1.16,1.41,1.63,1.85,2.05,2.25,2.44,2.63,2.82,3.01,3.19,3.38,3.56,3.74,3.93,4.12
"Valaika, Pat",2020,642162,BAL,110,SS,27,R,0,0.56,0.89,1.16,1.41,1.63,1.84,2.05,2.24,2.44,2.63,2.81,3,3.19,3.37,3.55,3.73,3.91,4.1
"Vargas, Ildemaro",2020,545121,CHC,112,2B,28,R,0,0.57,0.9,1.17,1.42,1.65,1.87,2.08,2.28,2.48,2.67,2.86,3.06,3.23,3.42,3.6,3.78,3.97,4.16
"Varsho, Daulton",2020,662139,AZ,109,CF,23,L,0,0.57,0.9,1.17,1.4,1.62,1.83,2.03,2.22,2.4,2.58,2.77,2.94,3.11,3.28,3.46,3.63,3.8,3.99
"Verdugo, Alex",2020,657077,BOS,111,RF,24,L,0,0.56,0.88,1.14,1.38,1.6,1.81,2.01,2.21,2.4,2.58,2.76,2.94,3.12,3.29,3.46,3.63,3.81,4.02
"Villar, Jonathan",2020,542340,TOR,141,2B,29,L,0,0.54,0.85,1.12,1.35,1.57,1.78,1.98,2.17,2.36,2.55,2.73,2.9,3.08,3.26,3.44,3.63,3.83,4.06
"Villar, Jonathan",2020,542340,TOR,141,2B,29,R,0,0.56,0.9,1.17,1.42,1.64,1.85,2.06,2.26,2.45,2.64,2.83,3.02,3.2,3.39,3.57,3.75,3.94,4.13
"Vogelbach, Daniel",2020,596129,MIL,158,DH,27,L,0,0.59,0.94,1.24,1.51,1.76,1.99,2.22,2.44,2.65,2.86,3.06,3.26,3.46,3.66,3.86,4.07,4.3,4.52
"Voit, Luke",2020,572228,NYY,147,1B,29,R,0,0.56,0.9,1.19,1.45,1.69,1.92,2.14,2.35,2.56,2.77,2.97,3.17,3.37,3.57,3.77,3.97,4.17,4.39
"Votto, Joey",2020,458015,CIN,113,1B,36,L,0,0.55,0.88,1.15,1.41,1.65,1.87,2.08,2.29,2.5,2.69,2.89,3.08,3.27,3.47,3.66,3.85,4.06,4.29
"Vázquez, Christian",2020,543877,BOS,111,C,29,R,0,0.58,0.93,1.2,1.47,1.71,1.93,2.16,2.37,2.57,2.78,2.97,3.17,3.37,3.56,3.75,3.95,4.14,4.34
"Wade, Tyler",2020,642180,NYY,147,SS,25,L,0,0.54,0.84,1.09,1.32,1.54,1.74,1.94,2.13,2.31,2.49,2.66,2.84,3.02,3.19,3.36,3.53,3.71,3.9
"Walker, Christian",2020,572233,AZ,109,1B,29,R,0,0.55,0.88,1.16,1.4,1.63,1.85,2.06,2.26,2.45,2.64,2.83,3.01,3.19,3.37,3.55,3.73,3.91,4.09
"Wallach, Chad",2020,595453,MIA,146,C,28,R,0,0.56,0.91,1.19,1.47,1.71,1.95,2.17,2.39,2.61,2.82,3.04,3.26,3.46,3.67,3.88,4.08,4.3,4.53
"Walsh, Jared",2020,665120,LAA,108,1B,26,L,0,0.56,0.88,1.15,1.4,1.63,1.85,2.06,2.26,2.45,2.64,2.83,3.02,3.2,3.39,3.57,3.76,3.94,4.14
"Ward, Taylor",2020,621493,LAA,108,RF,26,R,0,0.57,0.89,1.16,1.39,1.61,1.82,2.01,2.2,2.39,2.57,2.75,2.93,3.11,3.28,3.45,3.62,3.79,3.96
"Wendle, Joey",2020,621563,TB,139,3B,30,L,0,0.56,0.87,1.13,1.36,1.58,1.79,1.99,2.18,2.37,2.55,2.74,2.91,3.09,3.27,3.44,3.62,3.79,3.98
"White, Evan",2020,657108,SEA,136,1B,24,R,0,0.57,0.9,1.17,1.41,1.63,1.84,2.04,2.23,2.42,2.6,2.78,2.96,3.13,3.3,3.47,3.64,3.82,3.99
"Winker, Jesse",2020,608385,CIN,113,DH,26,L,0,0.57,0.9,1.18,1.43,1.66,1.87,2.09,2.29,2.49,2.69,2.88,3.07,3.26,3.44,3.63,3.81,4,4.2
"Wolters, Tony",2020,547172,COL,115,C,28,L,0,0.57,0.91,1.19,1.44,1.68,1.9,2.12,2.33,2.53,2.72,2.92,3.11,3.31,3.49,3.67,3.87,4.07,4.28
"Wong, Kolten",2020,543939,STL,138,2B,29,L,0,0.54,0.85,1.11,1.34,1.56,1.77,1.97,2.16,2.35,2.53,2.71,2.89,3.06,3.24,3.43,3.61,3.8,3.99
"Yastrzemski, Mike",2020,573262,SF,137,RF,29,L,0,0.55,0.86,1.12,1.36,1.58,1.79,1.98,2.18,2.37,2.56,2.74,2.92,3.1,3.27,3.45,3.63,3.81,4
"Yelich, Christian",2020,592885,MIL,158,LF,28,L,0,0.53,0.84,1.1,1.33,1.55,1.76,1.96,2.15,2.34,2.52,2.7,2.87,3.05,3.22,3.4,3.57,3.76,3.94
"d'Arnaud, Travis",2020,518595,ATL,144,C,31,R,0,0.57,0.91,1.19,1.44,1.67,1.89,2.1,2.3,2.49,2.68,2.87,3.06,3.25,3.43,3.62,3.8,3.99,4.18
